,ARI,CLI,FKGL,GFI,SMOG,complexity,document,fog,length_of_chunk,number_of_chunk
0,17.5,14.63,15.5,13.24,16.3,3,en114417450.txt,17.4614,346,1
7,17.6,14.8,15.5,13.47,16.4,3,en114417450.txt,17.5798,300,1
8,17.7,14.97,15.5,13.54,16.4,3,en114417450.txt,17.6114,250,1
9,17.7,14.74,15.6,13.68,16.4,3,en114417450.txt,17.7257,200,1
10,18.4,15.32,15.8,14.36,16.8,3,en114417450.txt,17.9321,150,1
11,16.8,14.28,14.0,14.08,16.0,3,en114417450.txt,17.2235,150,2
12,19.8,15.96,16.5,15.64,17.6,3,en114417450.txt,19.4272,100,1
13,15.3,13.29,13.6,12.81,15.0,3,en114417450.txt,15.8685,100,2
14,17.5,14.92,15.3,15.48,16.4,3,en114417450.txt,17.2898,100,3
15,19.6,15.9,16.4,15.85,17.5,3,en114417450.txt,19.4089,75,1
16,17.0,14.57,14.1,14.35,15.9,3,en114417450.txt,16.3437,75,2
17,16.4,13.93,13.9,13.83,15.8,3,en114417450.txt,17.2394,75,3
18,17.2,14.63,15.3,15.87,16.2,3,en114417450.txt,17.2233,75,4
19,19.2,16.08,15.9,15.64,17.2,3,en114417450.txt,19.0036,50,1
20,20.5,16.2,17.1,17.12,18.1,3,en114417450.txt,19.8533,50,2
21,15.0,13.47,13.2,13.53,14.6,3,en114417450.txt,14.5556,50,3
22,15.6,13.18,13.8,12.94,15.4,3,en114417450.txt,17.1385,50,4
23,18.0,16.08,15.0,15.9,16.7,3,en114417450.txt,17.212,50,5
24,16.9,13.87,14.4,16.16,16.1,3,en114417450.txt,17.4395,50,6
25,19.7,16.08,16.4,16.47,17.5,3,en114417450.txt,19.4797,40,1
26,19.8,15.96,16.5,16.72,17.8,3,en114417450.txt,19.6951,40,2
27,18.9,15.67,16.0,16.23,17.2,3,en114417450.txt,17.9489,40,3
28,12.8,11.55,11.4,11.95,13.1,3,en114417450.txt,12.7943,40,4
29,16.4,13.41,14.2,13.41,15.8,3,en114417450.txt,18.0379,40,5
30,18.4,16.66,16.1,16.1,16.9,3,en114417450.txt,17.5375,40,6
31,17.2,13.47,15.0,16.67,16.2,3,en114417450.txt,17.6259,40,7
32,16.8,14.05,14.1,15.99,16.1,3,en114417450.txt,16.5,40,8
33,19.5,15.73,16.4,16.46,17.3,3,en114417450.txt,19.4275,30,1
34,19.9,16.54,17.3,16.86,17.6,3,en114417450.txt,19.4786,30,2
35,19.0,15.21,16.3,16.7,17.2,3,en114417450.txt,18.7795,30,3
36,19.7,16.25,17.5,16.84,17.9,3,en114417450.txt,18.6067,30,4
37,13.1,11.66,11.5,12.17,13.0,3,en114417450.txt,12.6597,30,5
38,14.8,12.94,13.3,14.31,15.0,3,en114417450.txt,16.2874,30,6
39,15.6,12.65,13.0,14.96,15.2,3,en114417450.txt,16.887,30,7
40,20.3,18.57,16.3,17.27,17.9,3,en114417450.txt,18.7625,30,8
41,16.6,13.52,14.5,16.09,15.6,3,en114417450.txt,16.9302,30,9
42,17.2,14.16,14.4,16.89,16.4,3,en114417450.txt,17.4539,30,10
43,17.6,13.41,15.1,16.12,16.5,3,en114417450.txt,17.1845,30,11
44,19.0,14.8,15.5,16.72,17.0,3,en114417450.txt,19.1973,20,1
45,20.6,17.47,17.2,17.24,18.0,3,en114417450.txt,19.9275,20,2
46,19.4,16.19,17.3,16.99,17.4,3,en114417450.txt,19.3479,20,3
47,20.2,16.02,17.0,17.53,18.2,3,en114417450.txt,20.0514,20,4
48,19.9,15.84,16.7,17.58,17.5,3,en114417450.txt,18.7748,20,5
49,17.7,15.44,15.2,16.07,16.8,3,en114417450.txt,17.1604,20,6
50,12.3,12.13,10.5,11.62,12.7,3,en114417450.txt,11.8164,20,7
51,13.3,11.44,12.1,13.18,13.4,3,en114417450.txt,13.8,20,8
52,15.9,13.41,13.9,15.41,15.7,3,en114417450.txt,17.6889,20,9
53,16.8,13.47,14.5,15.62,15.8,3,en114417450.txt,18.387,20,10
54,17.6,15.03,15.4,16.39,16.6,3,en114417450.txt,17.366,20,11
55,19.4,18.51,16.9,16.77,17.2,3,en114417450.txt,17.8217,20,12
56,16.7,13.58,14.5,15.94,15.5,3,en114417450.txt,16.9685,20,13
57,17.7,13.29,15.5,17.82,16.8,3,en114417450.txt,18.2641,20,14
58,16.3,14.8,14.4,16.0,15.6,3,en114417450.txt,16.494,20,15
59,17.4,13.35,15.1,16.59,16.7,3,en114417450.txt,16.5737,20,16
60,16.8,13.18,14.6,16.02,15.4,3,en114417450.txt,16.5913,20,17
61,19.5,15.55,16.6,18.36,17.6,3,en114417450.txt,20.7367,10,1
62,18.5,14.34,15.7,17.77,16.3,3,en114417450.txt,17.5754,10,2
63,20.5,17.82,16.9,17.62,17.9,3,en114417450.txt,20.0897,10,3
64,20.7,17.18,16.2,18.52,18.0,3,en114417450.txt,19.7643,10,4
65,16.8,15.84,15.3,15.86,15.8,3,en114417450.txt,17.1619,10,5
66,22.0,16.55,18.1,19.43,18.9,3,en114417450.txt,21.525,10,6
67,17.7,14.57,14.7,16.45,16.3,3,en114417450.txt,17.6308,10,7
68,22.5,16.95,19.2,19.62,20.0,3,en114417450.txt,22.2415,10,8
69,16.3,13.99,13.9,15.81,15.0,3,en114417450.txt,15.9895,10,9
70,23.4,17.76,19.6,20.15,19.9,3,en114417450.txt,21.262,10,10
71,16.7,15.32,14.6,17.2,17.1,3,en114417450.txt,18.5937,10,11
72,19.0,15.55,16.0,17.02,16.4,3,en114417450.txt,15.6277,10,12
73,11.4,12.29,9.4,11.1,12.3,3,en114417450.txt,10.4521,10,13
74,12.3,11.78,10.9,12.3,12.7,3,en114417450.txt,13.0967,10,14
75,14.7,11.38,13.2,14.44,13.5,3,en114417450.txt,14.5922,10,15
76,12.0,11.31,10.9,13.54,13.3,3,en114417450.txt,13.2378,10,16
77,12.5,11.89,12.0,13.32,14.3,3,en114417450.txt,17.2833,10,17
78,19.9,14.69,16.3,18.72,17.2,3,en114417450.txt,18.2287,10,18
79,12.1,12.24,11.3,13.14,14.2,3,en114417450.txt,16.9769,10,19
80,22.4,14.17,18.7,20.38,17.7,3,en114417450.txt,20.3304,10,20
81,12.7,10.62,12.1,13.8,13.7,3,en114417450.txt,13.5429,10,21
82,21.9,18.69,17.5,19.27,19.0,3,en114417450.txt,20.595,10,22
83,20.2,18.45,16.3,17.96,17.5,3,en114417450.txt,18.2667,10,23
84,18.5,18.27,16.2,17.51,17.0,3,en114417450.txt,17.5932,10,24
85,16.6,13.64,14.3,16.78,15.5,3,en114417450.txt,15.8622,10,25
86,16.9,13.52,14.7,16.09,15.5,3,en114417450.txt,18.294,10,26
87,16.4,13.35,14.3,17.06,15.9,3,en114417450.txt,16.8676,10,27
88,19.1,13.59,16.6,19.39,17.7,3,en114417450.txt,19.6258,10,28
89,19.3,14.81,15.8,18.36,16.5,3,en114417450.txt,17.3231,10,29
90,13.9,14.73,12.0,14.36,14.8,3,en114417450.txt,16.4466,10,30
91,21.4,13.94,17.9,19.58,18.0,3,en114417450.txt,16.8223,10,31
92,14.1,12.65,12.9,15.11,15.5,3,en114417450.txt,16.5892,10,32
93,17.9,13.47,14.0,17.6,16.2,3,en114417450.txt,18.4793,10,33
94,15.3,12.77,13.9,14.8,14.2,3,en114417450.txt,14.5916,10,34
95,13.1,11.89,11.4,10.12,13.3,3,en119716549.txt,13.4708,1947,1
96,14.3,12.83,12.0,11.28,14.3,3,en119716549.txt,15.0042,1000,1
97,14.7,13.29,13.2,11.54,14.6,3,en119716549.txt,15.3693,750,1
98,12.0,11.02,9.9,10.33,12.4,3,en119716549.txt,12.2441,750,2
99,15.2,13.64,13.3,11.9,14.9,3,en119716549.txt,15.7112,500,1
100,13.4,11.66,11.8,11.57,13.6,3,en119716549.txt,14.2789,500,2
101,11.4,10.91,9.5,9.97,11.9,3,en119716549.txt,11.355,500,3
102,15.5,13.87,13.4,12.05,15.2,3,en119716549.txt,16.0183,450,1
103,13.4,11.89,11.7,11.58,13.7,3,en119716549.txt,14.3303,450,2
104,12.2,11.08,10.0,10.7,12.5,3,en119716549.txt,12.2123,450,3
105,10.8,10.38,9.1,9.58,11.5,3,en119716549.txt,10.9479,450,4
106,15.9,14.16,13.6,12.23,15.4,3,en119716549.txt,16.3344,400,1
107,13.4,12.01,11.6,11.65,13.6,3,en119716549.txt,14.3339,400,2
108,12.8,11.14,10.5,11.37,13.0,3,en119716549.txt,13.081,400,3
109,10.6,10.32,9.0,9.45,11.3,3,en119716549.txt,10.6468,400,4
110,15.8,13.99,13.6,12.41,15.3,3,en119716549.txt,16.2006,350,1
111,13.6,12.36,11.6,11.84,13.9,3,en119716549.txt,14.4995,350,2
112,13.3,11.49,12.0,11.82,13.5,3,en119716549.txt,14.1386,350,3
113,11.8,11.2,9.6,10.25,12.0,3,en119716549.txt,11.4567,350,4
114,10.8,10.55,9.0,9.51,11.4,3,en119716549.txt,10.8031,350,5
115,15.9,13.76,13.8,12.69,15.4,3,en119716549.txt,16.4424,300,1
116,14.3,13.11,12.7,12.14,14.3,3,en119716549.txt,14.932,300,2
117,13.3,11.6,11.8,11.77,13.5,3,en119716549.txt,14.1437,300,3
118,12.8,11.14,10.4,11.35,12.9,3,en119716549.txt,12.8226,300,4
119,10.4,10.15,9.0,9.53,11.1,3,en119716549.txt,10.4591,300,5
120,11.3,11.08,9.3,10.0,11.8,3,en119716549.txt,11.4088,300,6
121,16.0,13.58,14.0,13.08,15.3,3,en119716549.txt,16.2938,250,1
122,14.5,13.46,12.7,11.93,14.5,3,en119716549.txt,15.1419,250,2
123,13.7,12.18,11.7,12.29,14.0,3,en119716549.txt,14.6666,250,3
124,13.1,11.14,11.9,11.87,13.3,3,en119716549.txt,13.902,250,4
125,12.8,11.49,10.1,11.11,12.8,3,en119716549.txt,12.4008,250,5
126,10.0,9.92,8.8,9.41,10.9,3,en119716549.txt,10.2285,250,6
127,11.3,11.14,9.2,9.94,11.8,3,en119716549.txt,11.3236,250,7
128,15.7,13.29,13.9,13.26,15.2,3,en119716549.txt,16.32,200,1
129,16.2,15.09,14.3,12.5,15.7,3,en119716549.txt,16.4107,200,2
130,13.4,12.07,11.6,12.18,13.7,3,en119716549.txt,14.3683,200,3
131,13.5,11.89,11.7,12.05,13.6,3,en119716549.txt,14.3002,200,4
132,12.7,10.79,10.7,11.95,13.1,3,en119716549.txt,13.5761,200,5
133,12.9,11.55,10.2,11.28,13.0,3,en119716549.txt,12.6069,200,6
134,10.8,10.62,9.2,10.11,11.4,3,en119716549.txt,10.9473,200,7
135,10.3,10.32,8.8,9.56,11.1,3,en119716549.txt,10.3433,200,8
136,11.4,11.02,9.4,10.32,11.9,3,en119716549.txt,11.5056,200,9
137,16.0,13.18,14.3,13.83,15.3,3,en119716549.txt,16.5448,150,1
138,15.9,14.39,13.4,12.88,15.4,3,en119716549.txt,16.3828,150,2
139,14.8,13.75,12.7,12.64,14.7,3,en119716549.txt,15.1548,150,3
140,13.7,12.42,11.6,12.59,14.0,3,en119716549.txt,14.712,150,4
141,13.2,11.66,11.6,12.1,13.4,3,en119716549.txt,13.992,150,5
142,13.4,11.55,11.9,12.39,13.6,3,en119716549.txt,14.295,150,6
143,12.7,10.56,10.8,12.15,13.1,3,en119716549.txt,13.5508,150,7
144,12.9,11.89,9.9,11.07,12.8,3,en119716549.txt,12.1219,150,8
145,11.1,10.61,9.2,10.19,11.4,3,en119716549.txt,10.9138,150,9
146,9.7,9.63,8.8,9.6,10.8,3,en119716549.txt,9.9888,150,10
147,11.2,10.91,9.3,10.26,11.8,3,en119716549.txt,11.2319,150,11
148,11.4,11.2,9.2,10.5,11.9,3,en119716549.txt,11.5854,150,12
149,15.7,13.23,13.9,14.02,15.2,3,en119716549.txt,16.3487,100,1
150,15.7,13.35,13.9,13.82,15.2,3,en119716549.txt,16.2925,100,2
151,16.4,14.8,13.6,13.35,15.8,3,en119716549.txt,16.7347,100,3
152,16.0,15.14,13.9,13.26,15.5,3,en119716549.txt,16.0921,100,4
153,12.3,11.14,10.1,11.81,12.6,3,en119716549.txt,13.0177,100,5
154,14.5,12.94,13.1,13.59,14.7,3,en119716549.txt,15.6501,100,6
155,12.5,11.43,11.2,11.71,12.9,3,en119716549.txt,13.2527,100,7
156,14.5,12.6,12.2,13.21,14.2,3,en119716549.txt,15.2883,100,8
157,12.9,11.02,10.6,12.64,13.3,3,en119716549.txt,13.8381,100,9
158,12.6,10.56,10.7,12.24,12.9,3,en119716549.txt,13.3187,100,10
159,13.4,11.49,12.1,12.49,13.4,3,en119716549.txt,13.3202,100,11
160,12.4,11.95,9.5,10.8,12.5,3,en119716549.txt,11.9011,100,12
161,11.9,11.2,9.7,10.7,11.7,3,en119716549.txt,11.4597,100,13
162,9.7,9.63,8.8,10.01,11.1,3,en119716549.txt,10.4214,100,14
163,9.4,9.74,8.5,9.28,10.4,3,en119716549.txt,9.4258,100,15
164,11.1,10.84,9.1,10.36,11.8,3,en119716549.txt,11.2174,100,16
165,12.1,11.26,9.8,10.84,12.4,3,en119716549.txt,12.0851,100,17
166,10.7,10.5,9.1,10.29,11.4,3,en119716549.txt,10.9192,100,18
167,12.8,11.02,10.5,11.62,12.8,3,en119716549.txt,12.6973,100,19
168,15.9,13.52,14.0,14.23,15.4,3,en119716549.txt,16.6893,75,1
169,15.9,12.89,13.2,14.35,15.2,3,en119716549.txt,16.4152,75,2
170,15.5,14.04,13.1,13.34,15.0,3,en119716549.txt,15.8222,75,3
171,16.2,14.51,13.6,13.51,15.8,3,en119716549.txt,16.9352,75,4
172,16.2,15.14,14.1,13.49,15.7,3,en119716549.txt,16.1892,75,5
173,13.4,12.36,11.4,12.85,13.7,3,en119716549.txt,14.0925,75,6
174,12.2,11.43,11.1,11.97,12.7,3,en119716549.txt,13.3416,75,7
175,15.0,13.64,13.2,14.21,15.1,3,en119716549.txt,15.9908,75,8
176,12.8,11.66,11.3,12.12,13.0,3,en119716549.txt,13.4779,75,9
177,13.6,11.96,12.0,12.85,13.8,3,en119716549.txt,14.4913,75,10
178,13.4,11.95,11.6,12.54,13.7,3,en119716549.txt,14.5759,75,11
179,13.4,11.49,10.9,13.32,13.5,3,en119716549.txt,14.0435,75,12
180,13.3,11.03,11.2,12.93,13.3,3,en119716549.txt,14.0085,75,13
181,12.0,10.39,10.3,12.02,12.8,3,en119716549.txt,13.0984,75,14
182,14.0,12.13,10.8,12.45,13.3,3,en119716549.txt,12.7027,75,15
183,12.0,11.71,9.1,10.66,12.2,3,en119716549.txt,11.5461,75,16
184,12.4,11.78,9.7,11.05,12.2,3,en119716549.txt,11.7676,75,17
185,9.7,9.68,8.7,9.64,10.5,3,en119716549.txt,10.0108,75,18
186,10.3,9.8,9.1,10.34,11.1,3,en119716549.txt,10.5887,75,19
187,9.1,9.39,8.4,9.29,10.4,3,en119716549.txt,9.3607,75,20
188,11.1,11.08,9.0,10.42,11.8,3,en119716549.txt,11.3339,75,21
189,11.4,10.5,9.8,10.94,11.9,3,en119716549.txt,11.1383,75,22
190,12.1,11.83,10.3,10.8,12.3,3,en119716549.txt,12.1615,75,23
191,10.7,10.33,9.4,10.71,11.5,3,en119716549.txt,11.0517,75,24
192,12.2,10.39,10.5,11.55,12.4,3,en119716549.txt,12.4386,75,25
193,16.9,13.81,14.6,15.22,15.9,3,en119716549.txt,17.3538,50,1
194,14.2,12.48,12.2,14.21,14.5,3,en119716549.txt,15.2957,50,2
195,16.7,13.18,14.8,15.15,15.6,3,en119716549.txt,16.9655,50,3
196,14.7,13.23,13.0,13.42,14.8,3,en119716549.txt,15.6664,50,4
197,17.1,14.68,14.2,14.5,15.6,3,en119716549.txt,16.1901,50,5
198,15.8,14.68,14.1,13.37,15.9,3,en119716549.txt,17.3805,50,6
199,15.4,15.32,13.3,13.14,15.0,3,en119716549.txt,14.7703,50,7
200,16.6,15.26,14.5,14.84,16.1,3,en119716549.txt,17.3171,50,8
201,12.6,11.08,10.4,12.4,12.9,3,en119716549.txt,13.351,50,9
202,11.9,11.26,10.9,12.02,12.3,3,en119716549.txt,12.6877,50,10
203,13.4,12.07,11.6,13.26,13.7,3,en119716549.txt,14.5735,50,11
204,15.6,14.1,13.4,14.84,15.7,3,en119716549.txt,16.6885,50,12
205,12.6,11.31,10.3,11.92,12.4,3,en119716549.txt,13.012,50,13
206,12.3,11.6,11.0,12.22,13.4,3,en119716549.txt,13.5588,50,14
207,14.5,12.36,12.5,13.97,14.4,3,en119716549.txt,15.3902,50,15
208,14.5,12.89,13.2,13.41,14.1,3,en119716549.txt,15.198,50,16
209,12.4,10.91,10.3,12.46,13.2,3,en119716549.txt,13.5219,50,17
210,13.3,11.44,10.8,13.75,13.5,3,en119716549.txt,14.1514,50,18
211,13.2,10.97,11.1,12.95,13.1,3,en119716549.txt,13.6248,50,19
212,12.1,10.5,10.3,12.19,12.7,3,en119716549.txt,13.0233,50,20
213,12.8,10.86,12.0,12.97,13.5,3,en119716549.txt,14.0198,50,21
214,14.1,12.19,11.0,12.81,13.3,3,en119716549.txt,12.5939,50,22
215,12.2,11.72,9.3,11.13,12.4,3,en119716549.txt,11.7513,50,23
216,12.7,12.07,10.8,11.33,12.6,3,en119716549.txt,12.0906,50,24
217,12.3,11.43,9.8,11.25,12.1,3,en119716549.txt,11.5584,50,25
218,11.6,11.02,9.6,10.67,11.3,3,en119716549.txt,11.3616,50,26
219,9.2,9.92,8.2,9.54,10.9,3,en119716549.txt,9.7769,50,27
220,10.2,9.69,9.3,10.68,11.4,3,en119716549.txt,11.0483,50,28
221,10.2,10.26,7.6,9.57,10.1,3,en119716549.txt,9.1075,50,29
222,8.7,9.22,8.2,9.49,10.7,3,en119716549.txt,9.7386,50,30
223,10.6,10.61,8.9,10.36,11.4,3,en119716549.txt,11.1601,50,31
224,11.7,11.37,9.4,11.22,12.2,3,en119716549.txt,11.2761,50,32
225,11.4,10.5,9.8,11.23,11.9,3,en119716549.txt,11.2639,50,33
226,12.8,12.01,9.8,11.22,12.8,3,en119716549.txt,12.8719,50,34
227,10.2,10.67,8.5,9.77,10.7,3,en119716549.txt,9.9146,50,35
228,11.3,10.62,9.6,11.41,12.0,3,en119716549.txt,11.8597,50,36
229,11.8,10.44,10.1,11.38,12.1,3,en119716549.txt,11.8421,50,37
230,13.8,11.84,12.1,12.41,13.4,3,en119716549.txt,13.5093,50,38
231,17.5,13.99,14.9,15.93,16.3,3,en119716549.txt,18.2139,40,1
232,13.8,12.47,11.6,13.42,14.0,3,en119716549.txt,14.3463,40,2
233,16.0,12.83,13.3,15.07,15.2,3,en119716549.txt,16.6613,40,3
234,15.9,12.77,13.3,14.81,15.4,3,en119716549.txt,16.5096,40,4
235,15.0,13.63,13.0,13.6,14.8,3,en119716549.txt,15.7833,40,5
236,17.3,15.15,14.0,14.62,15.6,3,en119716549.txt,15.9638,40,6
237,15.7,14.45,13.0,13.55,15.9,3,en119716549.txt,17.4358,40,7
238,15.8,14.79,14.0,13.66,15.2,3,en119716549.txt,15.946,40,8
239,16.3,14.86,14.6,14.86,16.1,3,en119716549.txt,16.5031,40,9
240,16.0,15.43,13.7,14.45,15.5,3,en119716549.txt,16.2973,40,10
241,12.0,10.5,10.3,11.79,12.1,3,en119716549.txt,12.5427,40,11
242,12.8,12.24,11.0,12.66,13.4,3,en119716549.txt,13.6858,40,12
243,12.8,11.08,11.7,12.93,13.1,3,en119716549.txt,14.0908,40,13
244,14.4,12.54,12.2,14.14,14.0,3,en119716549.txt,14.8259,40,14
245,15.2,14.5,13.8,14.71,15.7,3,en119716549.txt,16.8314,40,15
246,12.5,11.37,10.2,11.82,12.3,3,en119716549.txt,12.7714,40,16
247,12.7,11.72,11.2,12.8,13.3,3,en119716549.txt,13.774,40,17
248,12.0,10.5,11.4,12.41,13.4,3,en119716549.txt,13.603,40,18
249,15.2,13.41,12.3,13.74,14.3,3,en119716549.txt,15.2915,40,19
250,15.0,12.89,13.6,14.23,14.6,3,en119716549.txt,15.9099,40,20
251,11.8,10.62,10.0,12.06,12.7,3,en119716549.txt,13.0862,40,21
252,13.7,11.78,12.2,14.23,14.0,3,en119716549.txt,14.5774,40,22
253,13.0,11.15,10.8,13.6,13.4,3,en119716549.txt,14.0667,40,23
254,13.9,10.74,11.9,13.45,12.9,3,en119716549.txt,13.8833,40,24
255,11.3,10.62,9.6,11.62,12.4,3,en119716549.txt,12.3517,40,25
256,13.4,11.03,12.4,13.72,13.9,3,en119716549.txt,14.5789,40,26
257,13.6,11.78,10.8,12.78,13.2,3,en119716549.txt,13.1799,40,27
258,13.2,11.6,10.3,12.23,12.8,3,en119716549.txt,11.7151,40,28
259,12.7,12.53,10.2,11.01,12.6,3,en119716549.txt,11.8111,40,29
260,11.8,11.43,9.4,11.1,12.2,3,en119716549.txt,11.7482,40,30
261,12.4,11.55,9.9,11.38,12.0,3,en119716549.txt,11.3863,40,31
262,12.2,11.95,10.6,11.22,12.3,3,en119716549.txt,12.1382,40,32
263,9.5,9.1,7.8,9.35,9.7,3,en119716549.txt,9.2263,40,33
264,10.1,10.21,9.9,10.42,11.6,3,en119716549.txt,11.1861,40,34
265,10.0,9.52,9.2,10.71,11.3,3,en119716549.txt,10.719,40,35
266,10.0,10.03,7.5,9.51,10.0,3,en119716549.txt,9.1902,40,36
267,9.4,9.68,8.5,9.66,10.3,3,en119716549.txt,9.0873,40,37
268,9.8,10.44,8.3,10.64,11.5,3,en119716549.txt,11.042,40,38
269,10.2,10.32,8.8,9.85,11.3,3,en119716549.txt,10.8996,40,39
270,12.1,11.31,9.8,11.53,12.3,3,en119716549.txt,11.3853,40,40
271,11.4,10.39,9.8,11.34,11.6,3,en119716549.txt,11.3499,40,41
272,12.7,12.29,10.3,10.85,12.8,3,en119716549.txt,12.2364,40,42
273,11.2,11.25,10.0,11.15,11.8,3,en119716549.txt,11.9152,40,43
274,10.4,10.1,8.1,9.9,10.5,3,en119716549.txt,9.9594,40,44
275,11.4,10.68,9.7,11.89,12.3,3,en119716549.txt,12.1909,40,45
276,12.2,10.21,10.6,11.47,12.0,3,en119716549.txt,11.5667,40,46
277,12.5,11.08,10.3,12.1,13.1,3,en119716549.txt,13.6269,40,47
278,13.0,11.95,11.2,12.12,12.8,3,en119716549.txt,12.6891,40,48
279,18.0,14.22,15.1,16.26,16.5,3,en119716549.txt,18.5756,30,1
280,15.2,13.29,13.5,14.62,15.1,3,en119716549.txt,16.0697,30,2
281,13.9,12.36,12.0,14.12,14.0,3,en119716549.txt,14.5216,30,3
282,16.0,12.83,13.4,14.97,15.1,3,en119716549.txt,16.5026,30,4
283,16.7,13.06,14.9,15.58,15.7,3,en119716549.txt,16.9501,30,5
284,13.3,13.05,12.1,12.65,13.9,3,en119716549.txt,14.2321,30,6
285,16.1,14.05,13.7,15.03,15.6,3,en119716549.txt,16.8129,30,7
286,18.1,15.26,14.6,15.22,15.9,3,en119716549.txt,16.2874,30,8
287,15.6,14.16,13.1,13.79,15.7,3,en119716549.txt,17.2255,30,9
288,16.2,14.74,14.6,14.54,16.0,3,en119716549.txt,17.3159,30,10
289,15.1,15.66,12.7,12.17,14.3,3,en119716549.txt,14.4592,30,11
290,17.2,14.45,15.5,16.29,16.8,3,en119716549.txt,17.422,30,12
291,16.6,16.3,14.9,14.96,15.9,3,en119716549.txt,17.1646,30,13
292,11.3,10.56,9.6,11.91,12.3,3,en119716549.txt,12.0858,30,14
293,14.2,12.19,12.3,13.55,13.8,3,en119716549.txt,14.5333,30,15
294,12.0,11.78,10.6,11.85,12.5,3,en119716549.txt,12.6571,30,16
295,12.6,10.91,11.7,13.19,13.0,3,en119716549.txt,13.9747,30,17
296,13.5,12.47,11.4,13.65,13.8,3,en119716549.txt,14.5882,30,18
297,14.5,12.13,12.6,14.4,14.0,3,en119716549.txt,14.8715,30,19
298,15.9,15.26,13.9,15.11,16.2,3,en119716549.txt,17.6309,30,20
299,13.7,12.02,10.8,12.74,13.0,3,en119716549.txt,13.7471,30,21
300,12.9,11.89,11.3,13.01,13.6,3,en119716549.txt,14.2453,30,22
301,10.2,10.38,8.8,10.43,10.8,3,en119716549.txt,10.5948,30,23
302,12.8,10.74,12.1,13.59,14.3,3,en119716549.txt,14.6621,30,24
303,16.0,13.47,12.9,14.94,15.0,3,en119716549.txt,16.2737,30,25
304,14.8,12.42,12.5,14.14,13.8,3,en119716549.txt,15.2141,30,26
305,13.1,12.82,12.0,12.55,13.9,3,en119716549.txt,14.4954,30,27
306,12.2,10.44,10.5,12.77,12.8,3,en119716549.txt,13.2589,30,28
307,14.4,12.25,12.4,14.84,14.6,3,en119716549.txt,15.3772,30,29
308,12.7,10.56,10.7,13.31,12.8,3,en119716549.txt,13.2318,30,30
309,13.5,10.68,11.5,13.68,13.5,3,en119716549.txt,14.3572,30,31
310,13.6,10.97,11.4,13.3,12.9,3,en119716549.txt,13.6156,30,32
311,12.0,11.02,11.1,12.35,12.8,3,en119716549.txt,12.9093,30,33
312,12.4,10.62,11.9,13.35,13.8,3,en119716549.txt,13.9538,30,34
313,12.0,10.44,10.1,11.92,12.5,3,en119716549.txt,13.0112,30,35
314,14.7,12.31,12.5,13.67,13.7,3,en119716549.txt,13.6798,30,36
315,13.5,11.66,10.6,12.58,12.8,3,en119716549.txt,11.3273,30,37
316,12.1,11.2,9.6,11.04,12.2,3,en119716549.txt,11.9601,30,38
317,13.2,12.94,10.6,11.48,12.9,3,en119716549.txt,11.9614,30,39
318,11.4,11.37,10.1,10.91,12.0,3,en119716549.txt,11.842,30,40
319,12.3,12.13,9.4,11.17,11.9,3,en119716549.txt,11.5071,30,41
320,11.7,10.73,9.8,11.4,12.1,3,en119716549.txt,11.2877,30,42
321,11.9,11.66,9.4,10.69,11.5,3,en119716549.txt,11.8576,30,43
322,9.2,8.93,7.7,9.4,9.9,3,en119716549.txt,8.9907,30,44
323,9.8,10.32,9.6,10.36,11.5,3,en119716549.txt,10.802,30,45
324,10.8,10.21,9.4,10.44,11.4,3,en119716549.txt,10.7148,30,46
325,11.1,9.92,9.9,11.81,11.7,3,en119716549.txt,12.1131,30,47
326,8.3,8.98,6.6,8.07,8.9,3,en119716549.txt,7.5491,30,48
327,10.3,9.92,9.3,10.51,10.7,3,en119716549.txt,9.7359,30,49
328,8.1,9.16,7.5,9.25,10.6,3,en119716549.txt,9.4831,30,50
329,10.2,10.73,8.4,10.73,11.3,3,en119716549.txt,11.1466,30,51
330,10.9,10.73,10.2,10.34,11.6,3,en119716549.txt,11.0804,30,52
331,12.8,12.07,11.0,12.04,12.8,3,en119716549.txt,11.8488,30,53
332,10.1,9.63,9.3,10.33,11.0,3,en119716549.txt,10.248,30,54
333,12.4,10.91,10.2,12.24,12.5,3,en119716549.txt,11.8603,30,55
334,13.3,13.05,10.6,11.12,13.0,3,en119716549.txt,12.6079,30,56
335,12.2,11.78,10.7,12.09,12.5,3,en119716549.txt,13.1195,30,57
336,9.3,10.03,8.2,8.92,9.9,3,en119716549.txt,9.0825,30,58
337,11.0,10.44,9.4,11.11,11.9,3,en119716549.txt,10.9176,30,59
338,11.3,10.44,9.8,11.71,11.9,3,en119716549.txt,12.0323,30,60
339,11.4,9.69,9.1,11.07,11.7,3,en119716549.txt,10.7458,30,61
340,12.4,10.79,10.3,12.45,12.6,3,en119716549.txt,13.5758,30,62
341,14.2,12.18,11.9,12.29,13.6,3,en119716549.txt,13.5764,30,63
342,12.1,11.49,10.9,12.17,12.6,3,en119716549.txt,12.5584,30,64
343,18.5,15.03,15.1,16.83,16.7,3,en119716549.txt,18.9295,20,1
344,16.4,12.89,14.8,16.02,15.8,3,en119716549.txt,17.475,20,2
345,14.7,13.35,13.2,14.22,14.8,3,en119716549.txt,15.5623,20,3
346,12.9,11.84,11.3,13.65,13.1,3,en119716549.txt,13.0577,20,4
