,complexity,length_of_chunk,std,variance
761,5,16,0.0,0.0
762,5,14,0.0,0.0
763,5,12,0.0,0.0
764,5,10,0.0,0.0
765,3,10,0.0,0.0
766,4,10,0.0,0.0
767,5,10,0.0,0.0
768,3,16,0.0,0.0
769,3,14,0.0,0.0
770,3,12,0.0,0.0
771,3,10,0.0,0.0
772,4,16,0.0,0.0
773,4,14,0.0,0.0
774,4,12,0.0,0.0
775,4,10,0.0,0.0
776,5,16,0.0,0.0
777,5,14,0.0,0.0
778,5,12,0.0,0.0
779,5,10,0.0,0.0
780,3,14,0.0,0.0
781,3,12,0.0,0.0
782,3,10,0.0,0.0
783,4,14,0.0,0.0
784,4,12,0.0,0.0
785,4,10,0.0,0.0
786,5,14,0.0,0.0
787,5,12,0.0,0.0
788,5,10,0.0,0.0
789,3,14,0.0,0.0
790,3,12,0.0,0.0
791,3,10,0.0,0.0
792,4,14,0.0,0.0
793,4,12,0.0,0.0
794,4,10,0.0,0.0
795,5,14,0.0,0.0
796,5,12,0.0,0.0
797,5,10,0.0,0.0
798,3,24,0.0,0.0
799,3,22,0.0,0.0
800,3,20,0.0,0.0
801,3,18,0.0,0.0
802,3,16,0.0,0.0
803,3,14,0.0,0.0
804,3,12,0.7902499999999995,0.6244950624999992
805,3,10,0.14839999999999964,0.022022559999999892
806,4,24,0.0,0.0
807,4,22,0.0,0.0
808,4,20,0.0,0.0
809,4,18,0.0,0.0
810,4,16,0.0,0.0
811,4,14,0.0,0.0
812,4,12,0.4592999999999998,0.21095648999999983
813,4,10,0.21285000000000043,0.04530512250000018
814,5,24,0.0,0.0
815,5,22,0.0,0.0
816,5,20,0.0,0.0
817,5,18,0.0,0.0
818,5,16,0.0,0.0
819,5,14,0.0,0.0
820,5,12,0.2975500000000002,0.08853600250000013
821,5,10,0.24509999999999987,0.060074009999999935
822,3,16,0.0,0.0
823,3,14,0.0,0.0
824,3,12,0.0,0.0
825,3,10,0.0,0.0
826,4,16,0.0,0.0
827,4,14,0.0,0.0
828,4,12,0.0,0.0
829,4,10,0.0,0.0
830,5,16,0.0,0.0
831,5,14,0.0,0.0
832,5,12,0.0,0.0
833,5,10,0.0,0.0
834,3,14,0.0,0.0
835,3,12,0.0,0.0
836,3,10,0.0,0.0
837,4,14,0.0,0.0
838,4,12,0.0,0.0
839,4,10,0.0,0.0
840,5,14,0.0,0.0
841,5,12,0.0,0.0
842,5,10,0.0,0.0
843,3,10,0.0,0.0
844,4,10,0.0,0.0
845,5,10,0.0,0.0
