,GFI,complexity,document,length_of_chunk,number_of_chunk
2819,7.678,5,summaryL1/fu059d_2007_07.txt,10,2
2820,14.9692,3,summaryL1/fu023d_2005_02.txt,16,1
2840,14.5967,3,summaryL1/fu023d_2005_02.txt,14,1
2841,14.8597,3,summaryL1/fu023d_2005_02.txt,12,1
2842,16.6273,3,summaryL1/fu023d_2005_02.txt,10,1
2843,10.7993,4,summaryL1/fu023d_2005_02.txt,16,1
2863,10.7505,4,summaryL1/fu023d_2005_02.txt,14,1
2864,10.583,4,summaryL1/fu023d_2005_02.txt,12,1
2865,11.4241,4,summaryL1/fu023d_2005_02.txt,10,1
2866,7.865,5,summaryL1/fu023d_2005_02.txt,16,1
2886,7.4813,5,summaryL1/fu023d_2005_02.txt,14,1
2887,7.3126,5,summaryL1/fu023d_2005_02.txt,12,1
2888,7.5216,5,summaryL1/fu023d_2005_02.txt,10,1
2889,11.4904,3,summaryL1/hu015d_2007_06.txt,10,1
2912,7.7948,4,summaryL1/hu015d_2007_06.txt,10,1
2935,7.36,5,summaryL1/hu015d_2007_06.txt,10,1
2958,12.9435,3,summaryL1/fu004d_2005_02.txt,19,1
2976,12.7255,3,summaryL1/fu004d_2005_02.txt,18,1
2977,12.437,3,summaryL1/fu004d_2005_02.txt,16,1
2978,12.4311,3,summaryL1/fu004d_2005_02.txt,14,1
2979,11.442,3,summaryL1/fu004d_2005_02.txt,12,1
2980,11.5996,3,summaryL1/fu004d_2005_02.txt,10,1
2981,8.499,4,summaryL1/fu004d_2005_02.txt,19,1
2999,8.4902,4,summaryL1/fu004d_2005_02.txt,18,1
3000,8.363,4,summaryL1/fu004d_2005_02.txt,16,1
3001,8.518,4,summaryL1/fu004d_2005_02.txt,14,1
3002,8.1543,4,summaryL1/fu004d_2005_02.txt,12,1
3003,8.0598,4,summaryL1/fu004d_2005_02.txt,10,1
3004,6.7212,5,summaryL1/fu004d_2005_02.txt,19,1
3022,6.7647,5,summaryL1/fu004d_2005_02.txt,18,1
3023,6.5111,5,summaryL1/fu004d_2005_02.txt,16,1
3024,6.5615,5,summaryL1/fu004d_2005_02.txt,14,1
3025,6.5105,5,summaryL1/fu004d_2005_02.txt,12,1
3026,5.9359,5,summaryL1/fu004d_2005_02.txt,10,1
3027,12.2629,3,summaryL1/fu049d_2007_05.txt,14,1
3048,11.7114,3,summaryL1/fu049d_2007_05.txt,12,1
3049,12.2038,3,summaryL1/fu049d_2007_05.txt,10,1
3050,9.5429,4,summaryL1/fu049d_2007_05.txt,14,1
3071,8.7846,4,summaryL1/fu049d_2007_05.txt,12,1
3072,8.8902,4,summaryL1/fu049d_2007_05.txt,10,1
3073,7.3029,5,summaryL1/fu049d_2007_05.txt,14,1
3094,7.0285,5,summaryL1/fu049d_2007_05.txt,12,1
3095,6.9967,5,summaryL1/fu049d_2007_05.txt,10,1
3096,14.007,3,summaryL1/hu004d_2007_06.txt,16,1
3116,14.0238,3,summaryL1/hu004d_2007_06.txt,14,1
3117,14.6074,3,summaryL1/hu004d_2007_06.txt,12,1
3118,13.6369,3,summaryL1/hu004d_2007_06.txt,10,1
3119,10.1316,4,summaryL1/hu004d_2007_06.txt,16,1
3139,9.8571,4,summaryL1/hu004d_2007_06.txt,14,1
3140,10.163,4,summaryL1/hu004d_2007_06.txt,12,1
3141,9.5919,4,summaryL1/hu004d_2007_06.txt,10,1
3142,8.4707,5,summaryL1/hu004d_2007_06.txt,16,1
3162,8.3571,5,summaryL1/hu004d_2007_06.txt,14,1
3163,8.8667,5,summaryL1/hu004d_2007_06.txt,12,1
3164,8.9178,5,summaryL1/hu004d_2007_06.txt,10,1
3165,14.8779,3,summaryL1/hu017d_2007_07.txt,11,1
3187,15.2184,3,summaryL1/hu017d_2007_07.txt,10,1
3188,11.0684,4,summaryL1/hu017d_2007_07.txt,11,1
3210,11.3365,4,summaryL1/hu017d_2007_07.txt,10,1
3211,9.7986,5,summaryL1/hu017d_2007_07.txt,11,1
3233,9.9863,5,summaryL1/hu017d_2007_07.txt,10,1
3234,13.8554,3,summaryL1/hu010d_2007_06.txt,18,1
3253,14.159,3,summaryL1/hu010d_2007_06.txt,16,1
3254,14.2203,3,summaryL1/hu010d_2007_06.txt,14,1
3255,13.961,3,summaryL1/hu010d_2007_06.txt,12,1
3256,13.9158,3,summaryL1/hu010d_2007_06.txt,10,1
3257,9.9006,4,summaryL1/hu010d_2007_06.txt,18,1
3276,9.7146,4,summaryL1/hu010d_2007_06.txt,16,1
3277,9.7259,4,summaryL1/hu010d_2007_06.txt,14,1
3278,10.0461,4,summaryL1/hu010d_2007_06.txt,12,1
3279,9.9158,4,summaryL1/hu010d_2007_06.txt,10,1
3280,8.7706,5,summaryL1/hu010d_2007_06.txt,18,1
3299,8.5024,5,summaryL1/hu010d_2007_06.txt,16,1
3300,8.5274,5,summaryL1/hu010d_2007_06.txt,14,1
3301,8.8546,5,summaryL1/hu010d_2007_06.txt,12,1
3302,8.8632,5,summaryL1/hu010d_2007_06.txt,10,1
3303,11.4876,3,summaryL1/fu055d_2007_07.txt,23,1
3319,11.4937,3,summaryL1/fu055d_2007_07.txt,22,1
3320,11.121,3,summaryL1/fu055d_2007_07.txt,20,1
3321,10.2514,3,summaryL1/fu055d_2007_07.txt,18,1
3322,9.5643,3,summaryL1/fu055d_2007_07.txt,16,1
3323,9.5729,3,summaryL1/fu055d_2007_07.txt,14,1
3324,9.8313,3,summaryL1/fu055d_2007_07.txt,12,1
3325,10.1716,3,summaryL1/fu055d_2007_07.txt,10,1
3326,12.1345,3,summaryL1/fu055d_2007_07.txt,10,2
3327,7.608,4,summaryL1/fu055d_2007_07.txt,23,1
3343,7.4378,4,summaryL1/fu055d_2007_07.txt,22,1
3344,7.154,4,summaryL1/fu055d_2007_07.txt,20,1
3345,6.0303,4,summaryL1/fu055d_2007_07.txt,18,1
3346,5.9279,4,summaryL1/fu055d_2007_07.txt,16,1
3347,6.0642,4,summaryL1/fu055d_2007_07.txt,14,1
3348,6.1199,4,summaryL1/fu055d_2007_07.txt,12,1
3349,6.7308,4,summaryL1/fu055d_2007_07.txt,10,1
3350,7.8392,4,summaryL1/fu055d_2007_07.txt,10,2
3351,6.1365,5,summaryL1/fu055d_2007_07.txt,23,1
3367,6.179,5,summaryL1/fu055d_2007_07.txt,22,1
3368,5.6664,5,summaryL1/fu055d_2007_07.txt,20,1
3369,5.0252,5,summaryL1/fu055d_2007_07.txt,18,1
3370,4.6292,5,summaryL1/fu055d_2007_07.txt,16,1
3371,4.3098,5,summaryL1/fu055d_2007_07.txt,14,1
3372,4.4704,5,summaryL1/fu055d_2007_07.txt,12,1
3373,5.0103,5,summaryL1/fu055d_2007_07.txt,10,1
3374,6.4969,5,summaryL1/fu055d_2007_07.txt,10,2
3375,10.903,3,summaryL1/fu031d_2005_02.txt,13,1
3396,11.1905,3,summaryL1/fu031d_2005_02.txt,12,1
3397,8.893,3,summaryL1/fu031d_2005_02.txt,10,1
3398,8.8161,4,summaryL1/fu031d_2005_02.txt,13,1
3419,8.9048,4,summaryL1/fu031d_2005_02.txt,12,1
3420,7.2714,4,summaryL1/fu031d_2005_02.txt,10,1
3421,7.2508,5,summaryL1/fu031d_2005_02.txt,13,1
3442,7.1905,5,summaryL1/fu031d_2005_02.txt,12,1
3443,5.92,5,summaryL1/fu031d_2005_02.txt,10,1
3444,10.3876,3,summaryL1/fu062d_2007_07.txt,17,1
3463,10.5806,3,summaryL1/fu062d_2007_07.txt,16,1
3464,10.4095,3,summaryL1/fu062d_2007_07.txt,14,1
3465,10.8917,3,summaryL1/fu062d_2007_07.txt,12,1
3466,10.912,3,summaryL1/fu062d_2007_07.txt,10,1
3467,7.4709,4,summaryL1/fu062d_2007_07.txt,17,1
3486,7.4463,4,summaryL1/fu062d_2007_07.txt,16,1
3487,7.4658,4,summaryL1/fu062d_2007_07.txt,14,1
3488,7.7234,4,summaryL1/fu062d_2007_07.txt,12,1
3489,7.4338,4,summaryL1/fu062d_2007_07.txt,10,1
3490,6.9154,5,summaryL1/fu062d_2007_07.txt,17,1
3509,6.8493,5,summaryL1/fu062d_2007_07.txt,16,1
3510,6.7732,5,summaryL1/fu062d_2007_07.txt,14,1
3511,6.9314,5,summaryL1/fu062d_2007_07.txt,12,1
3512,6.6884,5,summaryL1/fu062d_2007_07.txt,10,1
3513,12.0364,3,summaryL1/hu008d_2007_06.txt,11,1
3535,12.2789,3,summaryL1/hu008d_2007_06.txt,10,1
3536,8.9195,4,summaryL1/hu008d_2007_06.txt,11,1
3558,9.383,4,summaryL1/hu008d_2007_06.txt,10,1
3559,8.5732,5,summaryL1/hu008d_2007_06.txt,11,1
3581,9.021,5,summaryL1/hu008d_2007_06.txt,10,1
3582,12.6112,3,summaryL1/hu001d_2007_05.txt,17,1
3601,12.3609,3,summaryL1/hu001d_2007_05.txt,16,1
3602,11.8571,3,summaryL1/hu001d_2007_05.txt,14,1
3603,12.6155,3,summaryL1/hu001d_2007_05.txt,12,1
3604,13.3159,3,summaryL1/hu001d_2007_05.txt,10,1
3605,7.7704,4,summaryL1/hu001d_2007_05.txt,17,1
3624,7.5499,4,summaryL1/hu001d_2007_05.txt,16,1
3625,7.1905,4,summaryL1/hu001d_2007_05.txt,14,1
3626,7.7287,4,summaryL1/hu001d_2007_05.txt,12,1
3627,8.1345,4,summaryL1/hu001d_2007_05.txt,10,1
3628,7.3882,5,summaryL1/hu001d_2007_05.txt,17,1
3647,7.275,5,summaryL1/hu001d_2007_05.txt,16,1
3648,6.8571,5,summaryL1/hu001d_2007_05.txt,14,1
3649,7.3667,5,summaryL1/hu001d_2007_05.txt,12,1
3650,7.72,5,summaryL1/hu001d_2007_05.txt,10,1
3651,13.1958,3,summaryL1/fu005d_2005_02.txt,14,1
3672,13.4897,3,summaryL1/fu005d_2005_02.txt,12,1
3673,14.0892,3,summaryL1/fu005d_2005_02.txt,10,1
3674,9.7884,4,summaryL1/fu005d_2005_02.txt,14,1
3695,10.3098,4,summaryL1/fu005d_2005_02.txt,12,1
3696,10.82,4,summaryL1/fu005d_2005_02.txt,10,1
3697,7.8624,5,summaryL1/fu005d_2005_02.txt,14,1
3718,8.134,5,summaryL1/fu005d_2005_02.txt,12,1
3719,8.5123,5,summaryL1/fu005d_2005_02.txt,10,1
3720,16.9174,3,summaryL1/hu009d_2007_06.txt,15,1
3740,16.391,3,summaryL1/hu009d_2007_06.txt,14,1
3741,16.6151,3,summaryL1/hu009d_2007_06.txt,12,1
3742,16.5855,3,summaryL1/hu009d_2007_06.txt,10,1
3743,10.9968,4,summaryL1/hu009d_2007_06.txt,15,1
3763,10.7217,4,summaryL1/hu009d_2007_06.txt,14,1
3764,10.5877,4,summaryL1/hu009d_2007_06.txt,12,1
3765,10.6764,4,summaryL1/hu009d_2007_06.txt,10,1
3766,8.3975,5,summaryL1/hu009d_2007_06.txt,15,1
3786,8.202,5,summaryL1/hu009d_2007_06.txt,14,1
3787,8.2132,5,summaryL1/hu009d_2007_06.txt,12,1
3788,8.1764,5,summaryL1/hu009d_2007_06.txt,10,1
3789,11.2633,3,summaryL1/hu014d_2007_06.txt,24,1
3805,11.7503,3,summaryL1/hu014d_2007_06.txt,22,1
3806,11.7851,3,summaryL1/hu014d_2007_06.txt,20,1
3807,12.2423,3,summaryL1/hu014d_2007_06.txt,18,1
3808,12.3437,3,summaryL1/hu014d_2007_06.txt,16,1
3809,12.3007,3,summaryL1/hu014d_2007_06.txt,14,1
3810,12.0337,3,summaryL1/hu014d_2007_06.txt,12,1
3811,10.4532,3,summaryL1/hu014d_2007_06.txt,12,2
3812,11.9333,3,summaryL1/hu014d_2007_06.txt,10,1
3813,11.6365,3,summaryL1/hu014d_2007_06.txt,10,2
3814,8.49,4,summaryL1/hu014d_2007_06.txt,24,1
3830,8.8207,4,summaryL1/hu014d_2007_06.txt,22,1
3831,8.8129,4,summaryL1/hu014d_2007_06.txt,20,1
3832,8.9546,4,summaryL1/hu014d_2007_06.txt,18,1
3833,8.946,4,summaryL1/hu014d_2007_06.txt,16,1
3834,8.7765,4,summaryL1/hu014d_2007_06.txt,14,1
3835,8.9409,4,summaryL1/hu014d_2007_06.txt,12,1
3836,8.0223,4,summaryL1/hu014d_2007_06.txt,12,2
3837,9.0242,4,summaryL1/hu014d_2007_06.txt,10,1
3838,8.5985,4,summaryL1/hu014d_2007_06.txt,10,2
3839,6.9967,5,summaryL1/hu014d_2007_06.txt,24,1
3855,7.2433,5,summaryL1/hu014d_2007_06.txt,22,1
3856,7.3269,5,summaryL1/hu014d_2007_06.txt,20,1
3857,7.4478,5,summaryL1/hu014d_2007_06.txt,18,1
3858,7.5561,5,summaryL1/hu014d_2007_06.txt,16,1
3859,7.3668,5,summaryL1/hu014d_2007_06.txt,14,1
3860,7.2914,5,summaryL1/hu014d_2007_06.txt,12,1
3861,6.6963,5,summaryL1/hu014d_2007_06.txt,12,2
3862,7.5697,5,summaryL1/hu014d_2007_06.txt,10,1
3863,7.0795,5,summaryL1/hu014d_2007_06.txt,10,2
3864,13.7649,3,summaryL1/fu050d_2007_05.txt,16,1
3884,12.9314,3,summaryL1/fu050d_2007_05.txt,14,1
3885,13.3779,3,summaryL1/fu050d_2007_05.txt,12,1
3886,13.5213,3,summaryL1/fu050d_2007_05.txt,10,1
3887,11.5025,4,summaryL1/fu050d_2007_05.txt,16,1
3907,10.5176,4,summaryL1/fu050d_2007_05.txt,14,1
3908,10.7289,4,summaryL1/fu050d_2007_05.txt,12,1
3909,11.0213,4,summaryL1/fu050d_2007_05.txt,10,1
3910,11.231,5,summaryL1/fu050d_2007_05.txt,16,1
3930,10.1727,5,summaryL1/fu050d_2007_05.txt,14,1
3931,10.3316,5,summaryL1/fu050d_2007_05.txt,12,1
3932,10.5525,5,summaryL1/fu050d_2007_05.txt,10,1
3933,16.9496,3,summaryL1/hu006d_2007_06.txt,14,1
3954,16.426,3,summaryL1/hu006d_2007_06.txt,12,1
3955,16.6,3,summaryL1/hu006d_2007_06.txt,10,1
3956,11.7532,4,summaryL1/hu006d_2007_06.txt,14,1
3977,11.5908,4,summaryL1/hu006d_2007_06.txt,12,1
3978,11.0186,4,summaryL1/hu006d_2007_06.txt,10,1
3979,10.3031,5,summaryL1/hu006d_2007_06.txt,14,1
4000,9.9791,5,summaryL1/hu006d_2007_06.txt,12,1
4001,9.5302,5,summaryL1/hu006d_2007_06.txt,10,1
4002,15.2463,3,summaryL1/fu041d_2005_02.txt,11,1
4024,15.8436,3,summaryL1/fu041d_2005_02.txt,10,1
4025,11.6099,4,summaryL1/fu041d_2005_02.txt,11,1
4047,12.2385,4,summaryL1/fu041d_2005_02.txt,10,1
4048,9.2959,5,summaryL1/fu041d_2005_02.txt,11,1
4070,9.835,5,summaryL1/fu041d_2005_02.txt,10,1
