,complexity,length_of_chunk,std,variance
316,4,350,1.1063183668767724,1.2239403288888886
317,4,300,1.6258769641335102,2.6434759025
318,4,250,1.6384378462425724,2.684478575999999
319,4,200,1.8197235446322306,3.3113937788888896
320,4,150,1.7807026422173915,3.170901899999999
321,4,100,2.0430005118357033,4.173851091360946
322,4,75,1.9447721968852234,3.782138897777778
323,4,50,2.153518648837672,4.637642570891632
324,4,40,2.393450731465615,5.728606403953287
325,4,30,2.418398569998247,5.848651643369567
326,4,20,2.7533508801503945,7.580941069224953
327,4,10,3.475014844491692,12.07572816943762
328,5,1000,0.0,0.0
329,5,750,0.0,0.0
330,5,500,0.5119500000000001,0.2620928025000001
331,5,450,0.8242854521745886,0.6794465066666661
332,5,400,0.7337103924574057,0.5383309400000003
333,5,350,0.7853635860047384,0.6167959622222221
334,5,300,1.235972268095041,1.5276274474999996
335,5,250,1.3379534392496624,1.7901194055999998
336,5,200,1.4262677830228405,2.0342397888888883
337,5,150,1.4223098246457944,2.0229652372839504
338,5,100,1.6919077225945713,2.8625517417751487
339,5,75,1.6508513103513864,2.7253100488888897
340,5,50,1.9021340637959643,3.6181139966529496
341,5,40,2.1627453748282135,4.67746755634083
342,5,30,2.2465277252267923,5.0468868202126655
343,5,20,2.5731440495158675,6.621070299558917
344,5,10,3.3541320688652303,11.25020193539015
