,ARI,CLI,FKGL,GFI,SMOG,complexity,document,fog,length_of_chunk,number_of_chunk
0,17.5,14.68,15.5,13.25,16.3,3,en114417450.txt,17.3279,351,1
6,17.4,14.63,15.5,13.25,16.3,3,en114417450.txt,17.2906,350,1
7,17.6,14.8,15.6,13.5,16.4,3,en114417450.txt,17.4642,300,1
8,17.7,15.03,15.4,13.52,16.4,3,en114417450.txt,17.4911,250,1
9,17.5,14.74,15.5,13.57,16.4,3,en114417450.txt,17.5882,200,1
10,18.4,15.32,15.9,14.42,16.8,3,en114417450.txt,17.9097,150,1
11,16.9,14.28,14.1,14.11,16.0,3,en114417450.txt,17.0098,150,2
12,19.8,16.02,16.5,15.67,17.6,3,en114417450.txt,19.3141,100,1
13,15.1,13.23,13.4,12.6,15.0,3,en114417450.txt,15.698,100,2
14,17.8,14.92,15.6,15.78,16.5,3,en114417450.txt,17.2158,100,3
15,19.4,15.84,16.2,15.58,17.2,3,en114417450.txt,18.9443,75,1
16,17.4,14.74,15.4,14.73,16.3,3,en114417450.txt,16.8233,75,2
17,16.2,13.64,13.9,13.72,15.6,3,en114417450.txt,16.8168,75,3
18,17.6,14.92,15.5,15.96,16.5,3,en114417450.txt,17.2207,75,4
19,19.2,16.08,16.0,15.77,17.2,3,en114417450.txt,18.9132,50,1
20,20.4,16.2,17.0,17.08,18.0,3,en114417450.txt,19.7241,50,2
21,15.2,13.58,13.3,13.65,14.8,3,en114417450.txt,14.7626,50,3
22,15.0,13.0,13.5,12.36,15.2,3,en114417450.txt,16.6143,50,4
23,18.3,16.25,15.1,15.94,16.6,3,en114417450.txt,17.1422,50,5
24,17.4,13.76,15.0,16.53,16.4,3,en114417450.txt,17.3506,50,6
25,16.5,13.64,14.1,14.88,15.6,3,en114417450.txt,16.2151,50,7
26,19.7,16.13,16.3,16.41,17.5,3,en114417450.txt,19.2709,40,1
27,20.1,16.08,16.7,16.98,18.0,3,en114417450.txt,19.8589,40,2
28,18.3,15.67,15.6,15.79,16.9,3,en114417450.txt,17.8069,40,3
29,13.0,11.6,11.5,12.01,13.1,3,en114417450.txt,12.8364,40,4
30,15.7,13.23,13.8,12.76,15.6,3,en114417450.txt,17.4614,40,5
31,18.9,16.6,15.4,16.55,17.1,3,en114417450.txt,17.8344,40,6
32,17.2,13.47,15.0,16.71,15.9,3,en114417450.txt,16.5463,40,7
33,17.4,14.34,14.5,16.67,16.5,3,en114417450.txt,16.9938,40,8
34,19.7,15.79,16.6,16.74,17.4,3,en114417450.txt,19.2365,30,1
35,19.3,16.54,16.9,16.35,17.4,3,en114417450.txt,19.1682,30,2
36,19.3,15.26,16.5,16.89,17.5,3,en114417450.txt,19.1222,30,3
37,19.3,16.31,17.1,16.29,17.7,3,en114417450.txt,18.5565,30,4
38,13.3,11.78,11.7,12.25,13.1,3,en114417450.txt,12.846,30,5
39,14.5,12.89,13.2,14.19,14.9,3,en114417450.txt,15.8816,30,6
40,15.7,12.89,14.0,14.57,15.2,3,en114417450.txt,16.4194,30,7
41,20.0,17.87,16.5,17.36,17.8,3,en114417450.txt,19.1055,30,8
42,16.9,13.76,14.5,16.2,15.6,3,en114417450.txt,16.2874,30,9
43,17.3,13.93,14.7,17.02,16.7,3,en114417450.txt,17.3384,30,10
44,18.0,13.58,15.3,16.51,16.7,3,en114417450.txt,17.1333,30,11
45,19.2,15.27,15.7,16.86,17.0,3,en114417450.txt,18.8248,20,1
46,20.2,17.35,17.0,17.17,18.0,3,en114417450.txt,19.8441,20,2
47,19.1,16.13,17.0,16.81,17.2,3,en114417450.txt,18.9763,20,3
48,21.1,16.26,17.5,18.1,18.7,3,en114417450.txt,20.7555,20,4
49,19.5,15.67,16.5,17.41,17.2,3,en114417450.txt,18.2767,20,5
50,17.2,15.61,14.7,15.53,16.6,3,en114417450.txt,17.436,20,6
51,12.9,12.3,10.9,11.9,13.0,3,en114417450.txt,12.2379,20,7
52,13.2,11.38,12.0,13.17,13.1,3,en114417450.txt,13.4997,20,8
53,15.6,13.41,13.6,15.27,15.7,3,en114417450.txt,17.2406,20,9
54,15.7,13.12,13.9,14.49,15.6,3,en114417450.txt,17.6889,20,10
55,17.5,14.8,14.2,16.3,16.1,3,en114417450.txt,16.3928,20,11
56,20.2,18.28,17.7,17.43,17.9,3,en114417450.txt,19.1917,20,12
57,17.8,13.47,15.4,16.77,15.6,3,en114417450.txt,15.8332,20,13
58,16.7,13.47,14.5,17.31,16.2,3,en114417450.txt,17.2406,20,14
59,17.0,14.68,15.1,17.1,16.5,3,en114417450.txt,17.4516,20,15
60,17.9,13.99,15.0,16.7,16.5,3,en114417450.txt,16.5586,20,16
61,16.6,13.18,14.5,15.88,15.9,3,en114417450.txt,16.9911,20,17
62,19.4,16.08,16.2,18.22,17.6,3,en114417450.txt,19.3845,10,1
63,19.2,14.28,16.2,18.44,16.4,3,en114417450.txt,18.3814,10,2
64,20.8,17.41,17.4,18.5,18.2,3,en114417450.txt,20.128,10,3
65,19.7,17.29,16.6,17.68,17.7,3,en114417450.txt,19.604,10,4
66,17.5,15.96,15.8,16.68,16.0,3,en114417450.txt,17.5273,10,5
67,20.7,16.6,17.0,18.1,18.2,3,en114417450.txt,20.4181,10,6
68,19.8,15.27,17.3,17.69,17.1,3,en114417450.txt,19.1373,10,7
69,22.4,17.18,19.0,19.79,20.2,3,en114417450.txt,22.32,10,8
70,15.1,13.47,13.3,15.07,14.6,3,en114417450.txt,15.4358,10,9
71,23.7,17.59,19.9,20.14,19.6,3,en114417450.txt,20.7791,10,10
72,16.7,15.44,15.7,16.66,16.8,3,en114417450.txt,18.2444,10,11
73,17.7,15.84,14.9,16.23,16.5,3,en114417450.txt,16.5892,10,12
74,12.8,12.64,10.3,12.15,12.8,3,en114417450.txt,11.4,10,13
75,13.0,11.72,11.4,12.83,13.2,3,en114417450.txt,13.0314,10,14
76,14.5,11.32,11.9,14.34,13.3,3,en114417450.txt,14.32,10,15
77,11.9,11.08,10.9,13.15,12.9,3,en114417450.txt,12.8276,10,16
78,12.1,12.06,11.3,12.96,14.3,3,en114417450.txt,17.1604,10,17
79,20.4,14.28,17.0,19.36,17.5,3,en114417450.txt,17.65,10,18
80,13.0,12.71,11.8,13.9,14.4,3,en114417450.txt,16.7881,10,19
81,18.6,13.47,16.2,17.82,16.7,3,en114417450.txt,19.0094,10,20
82,15.5,12.31,13.0,15.33,14.1,3,en114417450.txt,13.6067,10,21
83,19.4,17.06,16.5,18.15,17.7,3,en114417450.txt,18.9333,10,22
84,21.4,17.76,18.1,18.76,18.5,3,en114417450.txt,19.5636,10,23
85,19.4,19.14,16.2,17.55,17.4,3,en114417450.txt,19.2945,10,24
86,15.5,14.21,12.8,15.4,14.4,3,en114417450.txt,14.0856,10,25
87,20.6,13.12,16.9,18.8,16.7,3,en114417450.txt,17.9928,10,26
88,15.7,14.04,14.2,16.57,15.5,3,en114417450.txt,17.2366,10,27
89,18.2,12.95,16.3,18.71,17.0,3,en114417450.txt,17.3345,10,28
90,18.1,13.59,15.8,18.36,16.8,3,en114417450.txt,18.6345,10,29
91,16.5,16.65,14.2,16.25,16.2,3,en114417450.txt,17.2667,10,30
92,17.6,14.51,14.4,16.27,15.4,3,en114417450.txt,14.5867,10,31
93,16.9,13.64,14.5,16.91,16.6,3,en114417450.txt,18.4053,10,32
94,18.2,13.18,15.9,17.88,17.0,3,en114417450.txt,18.3256,10,33
95,15.1,13.29,13.1,14.8,14.7,3,en114417450.txt,15.6846,10,34
96,13.7,13.69,11.7,13.24,13.3,3,en114417450.txt,13.8865,10,35
97,13.1,11.89,11.4,10.12,13.3,3,en119716549.txt,13.4387,1955,1
98,14.3,12.83,12.0,11.28,14.3,3,en119716549.txt,14.9832,1000,1
99,14.7,13.29,13.2,11.55,14.6,3,en119716549.txt,15.3283,750,1
100,12.0,11.02,9.9,10.33,12.4,3,en119716549.txt,12.2498,750,2
101,15.2,13.64,13.3,11.89,14.9,3,en119716549.txt,15.6723,500,1
102,13.4,11.66,11.8,11.6,13.6,3,en119716549.txt,14.2797,500,2
103,11.4,10.91,9.5,10.0,11.9,3,en119716549.txt,11.3366,500,3
104,15.5,13.87,13.5,12.08,15.2,3,en119716549.txt,15.9657,450,1
105,13.4,11.89,11.7,11.6,13.7,3,en119716549.txt,14.3367,450,2
106,12.3,11.08,10.0,10.75,12.5,3,en119716549.txt,12.2319,450,3
107,10.8,10.38,9.1,9.56,11.5,3,en119716549.txt,10.8977,450,4
108,15.9,14.16,13.6,12.23,15.4,3,en119716549.txt,16.3231,400,1
109,13.4,12.01,11.6,11.62,13.6,3,en119716549.txt,14.291,400,2
110,12.8,11.14,10.5,11.38,13.1,3,en119716549.txt,13.0879,400,3
111,10.5,10.32,9.0,9.43,11.3,3,en119716549.txt,10.6116,400,4
112,15.8,13.99,13.6,12.43,15.3,3,en119716549.txt,16.1009,350,1
113,13.6,12.42,11.5,11.81,13.9,3,en119716549.txt,14.5666,350,2
114,13.3,11.55,12.0,11.82,13.5,3,en119716549.txt,14.1163,350,3
115,11.8,11.2,9.6,10.3,12.0,3,en119716549.txt,11.4472,350,4
116,10.8,10.55,9.0,9.48,11.4,3,en119716549.txt,10.8006,350,5
117,15.9,13.76,13.8,12.69,15.4,3,en119716549.txt,16.3731,300,1
118,14.3,13.17,12.7,12.13,14.4,3,en119716549.txt,14.9483,300,2
119,13.3,11.66,11.7,11.75,13.5,3,en119716549.txt,14.1261,300,3
120,12.8,11.2,10.4,11.4,13.0,3,en119716549.txt,12.8353,300,4
121,10.4,10.09,9.0,9.57,11.1,3,en119716549.txt,10.4189,300,5
122,11.3,11.02,9.3,10.01,11.8,3,en119716549.txt,11.3891,300,6
123,16.0,13.58,14.0,13.12,15.3,3,en119716549.txt,16.2371,250,1
124,14.5,13.52,12.6,11.89,14.5,3,en119716549.txt,15.1238,250,2
125,13.7,12.18,11.7,12.3,13.9,3,en119716549.txt,14.6217,250,3
126,13.1,11.2,11.9,11.89,13.3,3,en119716549.txt,13.9524,250,4
127,12.8,11.49,10.1,11.14,12.8,3,en119716549.txt,12.3671,250,5
128,10.1,9.92,8.9,9.49,10.9,3,en119716549.txt,10.2278,250,6
129,11.3,10.9,9.2,9.94,11.8,3,en119716549.txt,11.3401,250,7
130,15.7,13.29,13.9,13.27,15.2,3,en119716549.txt,16.2624,200,1
131,16.2,15.09,14.3,12.54,15.7,3,en119716549.txt,16.4401,200,2
132,13.3,12.07,11.5,12.11,13.7,3,en119716549.txt,14.3031,200,3
133,13.5,11.95,11.7,12.09,13.6,3,en119716549.txt,14.2792,200,4
134,12.7,10.79,10.7,11.97,13.1,3,en119716549.txt,13.5846,200,5
135,12.9,11.55,11.4,11.36,13.0,3,en119716549.txt,12.617,200,6
136,10.9,10.62,9.3,10.11,11.5,3,en119716549.txt,10.9148,200,7
137,10.2,10.26,8.7,9.48,11.1,3,en119716549.txt,10.3079,200,8
138,11.4,10.97,9.4,10.33,11.8,3,en119716549.txt,11.4873,200,9
139,16.0,13.23,14.3,13.84,15.3,3,en119716549.txt,16.4886,150,1
140,15.8,14.34,13.4,12.88,15.4,3,en119716549.txt,16.2951,150,2
141,14.9,13.87,12.7,12.58,14.8,3,en119716549.txt,15.1413,150,3
142,13.8,12.47,11.6,12.64,14.0,3,en119716549.txt,14.7621,150,4
143,13.0,11.66,11.5,12.04,13.4,3,en119716549.txt,13.8918,150,5
144,13.5,11.66,11.9,12.44,13.6,3,en119716549.txt,14.3595,150,6
145,12.7,10.62,10.8,12.14,13.1,3,en119716549.txt,13.5565,150,7
146,13.0,11.89,10.0,11.16,12.8,3,en119716549.txt,12.1401,150,8
147,11.2,10.97,9.2,10.22,11.5,3,en119716549.txt,10.949,150,9
148,9.6,9.51,8.8,9.55,10.7,3,en119716549.txt,9.8673,150,10
149,11.2,10.91,9.3,10.32,11.8,3,en119716549.txt,11.2004,150,11
150,11.4,11.2,9.2,10.44,11.8,3,en119716549.txt,11.5775,150,12
151,12.9,11.43,10.3,11.55,13.1,3,en119716549.txt,13.0029,150,13
152,15.7,13.23,14.0,14.09,15.2,3,en119716549.txt,16.3234,100,1
153,15.7,13.41,13.9,13.84,15.2,3,en119716549.txt,16.2016,100,2
154,16.3,14.63,13.6,13.3,15.7,3,en119716549.txt,16.6309,100,3
155,16.1,15.32,13.9,13.28,15.7,3,en119716549.txt,16.2657,100,4
156,12.1,11.08,11.1,11.58,12.5,3,en119716549.txt,12.8378,100,5
157,14.6,13.23,13.1,13.58,14.7,3,en119716549.txt,15.6723,100,6
158,12.3,11.49,11.1,11.62,12.8,3,en119716549.txt,13.2879,100,7
159,14.7,12.65,12.4,13.4,14.3,3,en119716549.txt,15.2171,100,8
160,12.8,11.02,10.6,12.55,13.3,3,en119716549.txt,13.8278,100,9
161,12.7,10.86,10.8,12.3,12.9,3,en119716549.txt,13.3494,100,10
162,13.5,11.49,12.1,12.59,13.5,3,en119716549.txt,13.4144,100,11
163,12.4,11.95,9.4,10.79,12.5,3,en119716549.txt,11.8261,100,12
164,12.1,11.31,9.8,10.82,11.8,3,en119716549.txt,11.5439,100,13
165,9.7,9.63,8.8,9.94,11.1,3,en119716549.txt,10.2588,100,14
166,9.3,9.57,8.5,9.31,10.4,3,en119716549.txt,9.3682,100,15
167,10.9,10.9,8.9,10.31,11.8,3,en119716549.txt,11.2061,100,16
168,12.0,11.14,9.8,10.7,12.2,3,en119716549.txt,11.8391,100,17
169,10.9,10.55,9.1,10.45,11.5,3,en119716549.txt,11.1377,100,18
170,12.7,10.91,10.5,11.57,12.7,3,en119716549.txt,12.5448,100,19
171,16.0,13.52,14.1,14.34,15.4,3,en119716549.txt,16.675,75,1
172,16.0,12.89,13.3,14.45,15.2,3,en119716549.txt,16.3164,75,2
173,15.5,14.22,13.2,13.35,15.0,3,en119716549.txt,15.7078,75,3
174,16.2,14.39,13.6,13.5,15.8,3,en119716549.txt,16.8693,75,4
175,16.2,15.26,14.0,13.47,15.7,3,en119716549.txt,16.1215,75,5
176,13.6,12.42,11.4,12.79,13.7,3,en119716549.txt,14.1568,75,6
177,12.4,11.55,11.1,12.18,12.9,3,en119716549.txt,13.4915,75,7
178,15.0,13.58,13.2,14.21,15.0,3,en119716549.txt,15.952,75,8
179,12.7,11.72,11.3,12.08,12.9,3,en119716549.txt,13.4441,75,9
180,13.3,11.6,11.8,12.76,13.8,3,en119716549.txt,14.3293,75,10
181,13.8,12.18,11.8,12.62,13.9,3,en119716549.txt,14.8299,75,11
182,13.3,11.44,10.9,13.28,13.4,3,en119716549.txt,13.9162,75,12
183,13.1,10.86,11.1,12.9,13.2,3,en119716549.txt,13.8528,75,13
184,12.3,10.68,11.5,12.09,13.0,3,en119716549.txt,13.2807,75,14
185,13.9,11.9,10.9,12.53,13.3,3,en119716549.txt,12.8352,75,15
186,12.2,11.95,10.3,10.73,12.3,3,en119716549.txt,11.4712,75,16
187,11.9,11.55,9.5,10.81,12.1,3,en119716549.txt,11.3816,75,17
188,10.4,10.09,9.1,10.08,11.0,3,en119716549.txt,10.5195,75,18
189,10.2,9.63,9.1,10.36,11.0,3,en119716549.txt,10.6058,75,19
190,9.0,9.39,7.2,9.21,10.3,3,en119716549.txt,9.0843,75,20
191,11.2,10.96,9.1,10.69,11.9,3,en119716549.txt,11.5125,75,21
192,11.1,10.5,9.6,10.78,11.7,3,en119716549.txt,10.8849,75,22
193,12.0,11.89,10.2,10.71,12.3,3,en119716549.txt,12.195,75,23
194,10.9,10.33,9.4,10.62,11.3,3,en119716549.txt,11.0493,75,24
195,11.8,10.21,10.3,11.37,12.2,3,en119716549.txt,11.8855,75,25
196,14.0,12.53,11.6,12.22,13.8,3,en119716549.txt,14.072,75,26
197,17.0,13.87,14.6,15.27,15.9,3,en119716549.txt,17.2037,50,1
198,14.4,12.54,12.3,14.26,14.6,3,en119716549.txt,15.4032,50,2
199,16.6,13.18,14.7,15.05,15.5,3,en119716549.txt,16.8425,50,3
200,14.9,13.34,13.1,13.48,14.9,3,en119716549.txt,15.6074,50,4
201,17.1,14.57,14.2,14.49,15.5,3,en119716549.txt,16.1359,50,5
202,15.6,14.45,12.9,13.26,15.8,3,en119716549.txt,17.2327,50,6
203,15.4,15.55,13.2,13.04,14.9,3,en119716549.txt,14.496,50,7
204,16.9,15.44,14.6,15.0,16.4,3,en119716549.txt,17.8668,50,8
205,12.2,10.85,10.1,11.93,12.6,3,en119716549.txt,12.899,50,9
206,12.0,11.37,10.9,12.13,12.4,3,en119716549.txt,12.7907,50,10
207,13.4,12.01,11.6,13.29,13.6,3,en119716549.txt,14.5075,50,11
208,15.7,14.05,13.5,14.87,15.8,3,en119716549.txt,16.7854,50,12
209,12.6,11.37,10.1,12.0,12.4,3,en119716549.txt,13.0023,50,13
210,12.0,11.6,10.8,11.98,13.2,3,en119716549.txt,13.6196,50,14
211,14.5,12.19,12.5,14.05,14.4,3,en119716549.txt,15.0435,50,15
212,14.8,13.06,13.4,13.59,14.2,3,en119716549.txt,15.3933,50,16
213,12.4,10.79,10.4,12.55,13.2,3,en119716549.txt,13.5421,50,17
214,13.3,11.31,11.9,13.6,13.5,3,en119716549.txt,14.1097,50,18
215,13.2,10.91,11.1,12.97,13.1,3,en119716549.txt,13.7191,50,19
216,12.1,10.44,10.5,12.34,12.7,3,en119716549.txt,12.9829,50,20
217,12.7,10.73,11.9,12.96,13.5,3,en119716549.txt,13.9919,50,21
218,14.3,12.02,11.2,13.13,13.4,3,en119716549.txt,12.8164,50,22
219,11.8,11.43,9.2,10.78,12.1,3,en119716549.txt,11.4831,50,23
220,13.0,12.47,10.8,11.59,12.8,3,en119716549.txt,12.1827,50,24
221,12.2,11.26,9.8,11.25,12.0,3,en119716549.txt,11.3383,50,25
222,12.0,11.31,9.7,11.05,11.7,3,en119716549.txt,11.7469,50,26
223,9.2,9.92,8.3,9.6,10.9,3,en119716549.txt,9.6891,50,27
224,10.3,9.69,9.4,10.61,11.3,3,en119716549.txt,10.8127,50,28
225,9.7,10.03,7.3,9.59,10.1,3,en119716549.txt,9.2089,50,29
226,8.9,9.22,8.5,9.44,10.6,3,en119716549.txt,9.5258,50,30
227,10.2,10.67,8.5,10.38,11.3,3,en119716549.txt,11.1086,50,31
228,11.6,11.43,9.4,11.03,12.2,3,en119716549.txt,11.307,50,32
229,11.8,10.33,10.2,11.52,11.9,3,en119716549.txt,11.2167,50,33
230,12.3,11.95,9.4,10.78,12.4,3,en119716549.txt,12.4644,50,34
231,10.5,10.96,8.5,10.29,11.2,3,en119716549.txt,10.5758,50,35
232,11.3,10.5,9.7,11.34,11.8,3,en119716549.txt,11.7216,50,36
233,12.0,10.21,10.4,11.25,12.1,3,en119716549.txt,11.4363,50,37
234,13.3,11.55,11.7,12.2,13.3,3,en119716549.txt,13.5805,50,38
235,13.5,12.36,11.3,12.45,13.7,3,en119716549.txt,13.9057,50,39
236,17.7,13.99,15.1,16.15,16.5,3,en119716549.txt,18.1727,40,1
237,13.9,12.59,11.6,13.4,13.9,3,en119716549.txt,14.3365,40,2
238,15.8,12.83,13.2,14.9,15.0,3,en119716549.txt,16.4012,40,3
239,16.0,12.71,13.4,15.04,15.5,3,en119716549.txt,16.6692,40,4
240,15.1,13.87,12.9,13.57,14.9,3,en119716549.txt,15.6827,40,5
241,17.3,15.15,14.0,14.6,15.6,3,en119716549.txt,16.0392,40,6
242,15.5,14.1,13.1,13.61,15.6,3,en119716549.txt,17.1187,40,7
243,16.0,14.85,14.1,13.81,15.4,3,en119716549.txt,15.8832,40,8
244,15.9,14.62,14.2,14.4,15.7,3,en119716549.txt,15.8574,40,9
245,16.5,15.61,14.0,14.99,16.0,3,en119716549.txt,17.3436,40,10
246,11.7,10.44,10.1,11.54,11.9,3,en119716549.txt,12.3313,40,11
247,12.3,12.13,10.6,12.21,13.0,3,en119716549.txt,13.1263,40,12
248,12.8,11.2,11.6,13.1,13.3,3,en119716549.txt,14.2916,40,13
249,14.1,12.54,12.1,13.94,13.8,3,en119716549.txt,14.5872,40,14
250,15.8,14.45,13.3,15.02,15.9,3,en119716549.txt,17.0375,40,15
251,12.8,11.72,10.2,12.15,12.5,3,en119716549.txt,13.0146,40,16
252,12.5,11.37,11.3,12.83,13.3,3,en119716549.txt,13.8008,40,17
253,12.0,10.79,11.2,12.34,13.4,3,en119716549.txt,13.557,40,18
254,15.2,13.23,12.3,13.84,14.1,3,en119716549.txt,15.0919,40,19
255,14.8,12.94,13.4,14.07,14.5,3,en119716549.txt,15.8161,40,20
256,11.2,10.5,9.7,11.83,12.6,3,en119716549.txt,12.9455,40,21
257,14.2,12.07,12.4,14.45,14.2,3,en119716549.txt,14.8386,40,22
258,13.2,11.03,11.1,13.82,13.4,3,en119716549.txt,14.1985,40,23
259,13.5,10.62,11.5,13.11,12.9,3,en119716549.txt,13.5428,40,24
260,11.6,10.56,9.9,11.72,12.4,3,en119716549.txt,12.4589,40,25
261,13.2,10.74,12.4,13.65,13.8,3,en119716549.txt,14.4609,40,26
262,13.6,11.72,11.9,12.88,13.2,3,en119716549.txt,13.0293,40,27
263,13.6,11.72,10.6,12.53,13.2,3,en119716549.txt,12.3964,40,28
264,11.7,12.0,9.8,10.79,12.1,3,en119716549.txt,11.3177,40,29
265,12.7,12.01,10.9,11.51,12.6,3,en119716549.txt,11.9432,40,30
266,12.5,11.6,9.8,11.39,12.2,3,en119716549.txt,11.2857,40,31
267,12.1,11.72,9.6,11.11,12.3,3,en119716549.txt,12.1287,40,32
268,9.9,9.34,8.0,9.54,9.8,3,en119716549.txt,9.5728,40,33
269,9.5,10.15,9.4,10.1,11.2,3,en119716549.txt,10.5286,40,34
270,10.8,9.75,9.8,11.1,11.6,3,en119716549.txt,11.0211,40,35
271,9.5,9.8,7.3,9.53,10.2,3,en119716549.txt,9.2069,40,36
272,10.0,9.63,7.8,9.87,10.2,3,en119716549.txt,9.3937,40,37
273,9.2,9.79,8.0,10.59,11.5,3,en119716549.txt,10.6095,40,38
274,10.5,10.55,8.8,9.69,11.1,3,en119716549.txt,10.7892,40,39
275,11.6,11.49,10.4,11.38,12.3,3,en119716549.txt,11.5303,40,40
276,11.4,10.21,9.9,11.27,11.7,3,en119716549.txt,11.2621,40,41
277,13.6,13.0,10.8,11.29,13.2,3,en119716549.txt,12.3398,40,42
278,11.5,11.2,9.3,11.34,12.0,3,en119716549.txt,12.405,40,43
279,9.9,9.86,8.8,9.57,10.4,3,en119716549.txt,9.5829,40,44
280,11.2,10.56,9.6,11.46,11.9,3,en119716549.txt,11.9353,40,45
281,11.9,9.86,10.5,11.45,12.1,3,en119716549.txt,11.1867,40,46
282,12.5,10.97,10.3,12.14,12.6,3,en119716549.txt,13.0293,40,47
283,13.3,11.78,11.5,12.14,13.2,3,en119716549.txt,13.0918,40,48
284,18.0,14.16,15.2,16.33,16.4,3,en119716549.txt,18.1898,30,1
285,15.1,13.29,13.5,14.74,15.2,3,en119716549.txt,16.1139,30,2
286,14.0,12.54,12.0,14.12,13.9,3,en119716549.txt,14.4602,30,3
287,16.1,12.94,13.4,15.04,15.1,3,en119716549.txt,16.5192,30,4
288,16.6,13.0,14.8,15.71,15.8,3,en119716549.txt,17.0828,30,5
289,13.3,13.0,12.1,12.68,13.9,3,en119716549.txt,14.1665,30,6
290,16.0,13.93,12.6,14.9,15.5,3,en119716549.txt,16.5158,30,7
291,18.4,15.55,14.6,15.39,16.3,3,en119716549.txt,16.6336,30,8
292,15.4,13.87,13.1,13.6,15.3,3,en119716549.txt,16.5642,30,9
293,16.0,14.39,13.5,14.6,16.1,3,en119716549.txt,17.4954,30,10
294,15.6,16.3,12.6,12.55,14.5,3,en119716549.txt,14.5462,30,11
295,16.6,14.34,15.1,15.68,16.3,3,en119716549.txt,16.5586,30,12
296,16.6,16.01,15.1,14.9,16.1,3,en119716549.txt,17.4722,30,13
297,12.5,11.72,11.1,12.97,13.2,3,en119716549.txt,13.2946,30,14
298,13.5,11.61,10.9,12.79,13.2,3,en119716549.txt,13.9989,30,15
299,11.6,11.71,10.3,11.78,12.3,3,en119716549.txt,12.4043,30,16
300,12.9,10.85,11.9,13.4,13.1,3,en119716549.txt,13.9965,30,17
301,13.8,12.53,11.6,14.05,14.1,3,en119716549.txt,15.0272,30,18
302,14.5,11.9,12.7,14.26,13.7,3,en119716549.txt,14.7248,30,19
303,16.1,15.49,13.8,15.23,16.5,3,en119716549.txt,17.8935,30,20
304,13.4,11.84,10.5,12.65,12.9,3,en119716549.txt,13.4967,30,21
305,13.1,11.49,11.7,13.32,13.7,3,en119716549.txt,14.553,30,22
306,10.0,10.67,8.4,10.27,10.9,3,en119716549.txt,10.4411,30,23
307,13.2,11.03,12.3,13.88,14.6,3,en119716549.txt,14.9585,30,24
308,15.2,13.18,12.5,14.45,14.5,3,en119716549.txt,15.5704,30,25
309,15.4,13.0,12.7,14.56,14.2,3,en119716549.txt,15.6169,30,26
310,12.9,12.36,12.2,12.42,13.7,3,en119716549.txt,14.3896,30,27
311,11.5,10.33,10.0,12.44,12.6,3,en119716549.txt,13.0075,30,28
312,14.8,12.07,12.9,14.78,14.6,3,en119716549.txt,15.2488,30,29
313,12.8,10.91,10.7,13.51,13.0,3,en119716549.txt,13.5584,30,30
314,13.0,10.74,11.1,13.61,13.4,3,en119716549.txt,14.0124,30,31
315,13.9,10.86,11.7,13.42,13.0,3,en119716549.txt,13.9145,30,32
316,12.7,11.26,11.6,12.82,13.1,3,en119716549.txt,13.4765,30,33
317,11.7,9.98,10.5,12.8,13.2,3,en119716549.txt,13.4372,30,34
318,12.1,10.73,11.3,11.96,12.7,3,en119716549.txt,13.0765,30,35
319,14.5,11.9,11.5,13.76,13.4,3,en119716549.txt,13.3683,30,36
320,13.1,11.72,10.3,12.49,13.0,3,en119716549.txt,11.6751,30,37
321,13.2,11.55,10.2,11.85,12.7,3,en119716549.txt,12.4285,30,38
322,13.1,12.87,10.3,11.26,13.0,3,en119716549.txt,11.7795,30,39
323,11.4,11.25,9.1,11.08,11.8,3,en119716549.txt,11.5539,30,40
324,12.4,11.66,9.8,11.65,12.4,3,en119716549.txt,11.8528,30,41
325,11.5,10.73,9.6,10.97,11.7,3,en119716549.txt,11.0643,30,42
326,12.7,12.07,10.9,11.04,11.9,3,en119716549.txt,12.0176,30,43
327,9.2,9.05,7.6,9.29,9.8,3,en119716549.txt,8.9574,30,44
328,9.9,10.5,9.5,10.47,11.5,3,en119716549.txt,10.6966,30,45
329,10.0,9.4,8.1,10.14,11.1,3,en119716549.txt,10.5172,30,46
330,10.8,9.92,9.7,11.76,11.6,3,en119716549.txt,11.6,30,47
331,9.0,9.74,6.7,8.45,9.4,3,en119716549.txt,8.0033,30,48
332,10.5,9.92,8.3,10.42,10.5,3,en119716549.txt,9.8249,30,49
333,8.0,8.98,7.5,8.83,10.6,3,en119716549.txt,9.2715,30,50
334,10.6,10.96,8.6,11.55,11.7,3,en119716549.txt,11.5098,30,51
335,10.5,10.44,8.9,9.62,11.0,3,en119716549.txt,10.4679,30,52
336,12.6,12.13,10.9,12.18,12.8,3,en119716549.txt,12.3565,30,53
337,9.8,9.1,9.2,10.02,11.0,3,en119716549.txt,9.6424,30,54
338,12.6,10.79,10.5,12.59,12.3,3,en119716549.txt,11.9272,30,55
339,13.6,13.63,10.4,11.03,13.2,3,en119716549.txt,12.6617,30,56
340,11.8,10.73,9.8,11.61,12.1,3,en119716549.txt,12.8645,30,57
341,10.1,11.13,7.9,9.44,10.6,3,en119716549.txt,9.8222,30,58
342,10.9,10.15,9.6,10.92,11.4,3,en119716549.txt,10.7674,30,59
343,11.1,10.27,9.7,11.62,11.8,3,en119716549.txt,11.8278,30,60
344,11.8,9.98,10.4,11.07,12.2,3,en119716549.txt,10.9673,30,61
